field,raw,count,auto_matched,score,canonical,review,evidence
Relator Nome Profissional,AUGUSTO MARTINS,2,1,1.00,AUGUSTO MARTINS,0,fuzzy:1.00 dates:1993-1993~1993-1993
Relator Nome Profissional,AZEVEDO MENDES,2,1,1.00,AZEVEDO MENDES,0,fuzzy:1.00 dates:2023-2023~2023-2023
Relator Nome Profissional,B. VEIGA,2,1,1.00,B. VEIGA,0,fuzzy:1.00 dates:1935-1935~1935-1935
Relator Nome Profissional,BALTAZAR PINTO,2,1,1.00,BALTAZAR PINTO,0,fuzzy:1.00 dates:2018-2018~2018-2018
Relator Nome Profissional,BARATEIRO MARTINS,2,1,0.87,A. BARATEIRO MARTINS,0,fuzzy:0.87 dates:2021-2021~2021-2026
Relator Nome Profissional,BARBOSA VIANA,2,1,1.00,BARBOSA VIANA,0,fuzzy:1.00 dates:1961-1961~1961-1961
Relator Nome Profissional,BEÇA DE ARAGÃO,2,1,1.00,BEÇA DE ARAGÃO,0,fuzzy:1.00 dates:1954-1955~1954-1955
Relator Nome Profissional,BORDALO E SA,2,1,1.00,BORDALO E SÁ,0,fuzzy:1.00 dates:1951-1951~1951-1951
Relator Nome Profissional,BROCHADO BRADÃO,2,1,0.94,BROCHADO BRANDÃO,0,fuzzy:0.94 dates:1989-1989~1985-1992
Relator Nome Profissional,CAETANO GONÇALVES,2,1,1.00,CAETANO GONÇALVES,0,fuzzy:1.00 dates:1933-1933~1933-2025
Relator Nome Profissional,CARLOS ALVES,2,1,1.00,CARLOS ALVES,0,fuzzy:1.00 dates:1937-1941~1937-1941
Relator Nome Profissional,CASTANHEIRA COSTA,2,1,1.00,CASTANHEIRA COSTA,0,fuzzy:1.00 dates:1993-1994~1993-1994
Relator Nome Profissional,DIONISIO ALVES,2,1,1.00,DIONÍSIO ALVES,0,fuzzy:1.00 dates:1997-1997~1997-1997
Relator Nome Profissional,F TOSCANO PESSOA,2,1,1.00,F. TOSCANO PESSOA,0,fuzzy:1.00 dates:1960-1961~1959-1966
Relator Nome Profissional,FEREIRA DIAS,2,1,0.94,FERREIRA DIAS,0,fuzzy:0.94 dates:1992-1993~1988-1994
Relator Nome Profissional,FERNADES MAGALHÃES,2,1,0.95,FERNANDES MAGALHÃES,0,fuzzy:0.95 dates:1996-1996~1992-2022
Relator Nome Profissional,FERNANDO GIRÃO,2,1,1.00,FERNANDO GIRÃO,0,fuzzy:1.00 dates:2001-2001~2001-2001
Relator Nome Profissional,GOMES LEANDRO,2,1,1.00,GOMES LEANDRO,0,fuzzy:1.00 dates:1998-1999~1998-1999
Relator Nome Profissional,JOSE COIMBRA,2,1,1.00,JOSÉ COIMBRA,0,fuzzy:1.00 dates:1945-1945~1945-1945
Relator Nome Profissional,JOSE MAGALHAES,2,1,1.00,JOSÉ MAGALHÃES,0,fuzzy:1.00 dates:1991-1992~1990-1993
Relator Nome Profissional,JOSE SOEIRO,2,1,1.00,JOSÉ SOEIRO,0,fuzzy:1.00 dates:1989-1989~1989-1989
Relator Nome Profissional,JOÂO BERNARDO,2,1,1.00,JOÃO BERNARDO,0,fuzzy:1.00 dates:2007-2014~2005-2020
Relator Nome Profissional,JOÃO RAMIRES,2,1,1.00,JOÃO RAMIRES,0,fuzzy:1.00 dates:1996-1997~1996-1997
Relator Nome Profissional,LUIZ OSORIO,2,1,1.00,LUIZ OSORIO,0,fuzzy:1.00 dates:1940-1944~1940-1944
Relator Nome Profissional,MAGALHAES BAIÃO,2,1,1.00,MAGALHÃES BAIÃO,0,fuzzy:1.00 dates:1983-1986~1982-1987
Relator Nome Profissional,MARIA OILNDA GARCIA,2,1,0.89,MARIA OLINDA GARCIA,0,fuzzy:0.89 dates:2025-2025~2017-2026
Relator Nome Profissional,MARIO CARDOSO,2,1,1.00,MÁRIO CARDOSO,0,fuzzy:1.00 dates:1959-1961~1959-1961
Relator Nome Profissional,MATELLO DE NAPOLES,2,1,0.94,METELLO DE NÁPOLES,0,fuzzy:0.94 dates:1992-1996~1991-1997
Relator Nome Profissional,MÁRIO CANCELA,2,1,1.00,MÁRIO CANCELA,0,fuzzy:1.00 dates:1992-1997~1903-1998
Relator Nome Profissional,NELSON BORGES CAMEIRO,2,1,0.92,NELSON BORGES CARNEIRO,0,fuzzy:0.92 dates:2025-2025~2023-2026 SURNAME? confirmed:ai-review
Relator Nome Profissional,PAIS DE AMARAL,2,1,1.00,PAIS DE AMARAL,0,fuzzy:1.00 dates:2006-2006~2006-2006
Relator Nome Profissional,PEDRO SAMEIRO,2,1,1.00,PEDRO SAMEIRO,0,fuzzy:1.00 dates:1973-1973~1973-1973
Relator Nome Profissional,PEREIRA DE GRAÇA,2,1,1.00,PEREIRA DA GRAÇA,0,fuzzy:1.00 dates:1996-1998~1298-1999
Relator Nome Profissional,PONCE  DE LEÃO,2,1,1.00,PONCE DE LEÃO,0,fuzzy:1.00 dates:2002-2002~2001-2005
Relator Nome Profissional,RODRIGUES  DA COSTA,2,1,1.00,RODRIGUES DA COSTA,0,fuzzy:1.00 dates:2006-2007~2002-2014
Relator Nome Profissional,SILVA CURA,2,1,1.00,SILVA CURA,0,fuzzy:1.00 dates:1984-1984~1984-1984
Relator Nome Profissional,SIMÕES REDINHA,2,1,1.00,SIMÕES REDINHA,0,fuzzy:1.00 dates:2000-2000~2000-2000
Relator Nome Profissional,TEIXEIRA DIREITO,2,1,1.00,TEIXEIRA DIREITO,0,fuzzy:1.00 dates:1947-1947~1947-1947
Relator Nome Profissional,TEIXEIRA RIBEIRO,2,1,1.00,TEIXEIRA RIBEIRO,0,fuzzy:1.00 dates:2010-2010~2010-2010
Relator Nome Profissional,TINOCO DA ALMEIDA,2,1,1.00,TINOCO DE ALMEIDA,0,fuzzy:1.00 dates:1989-1989~1984-1989
Relator Nome Profissional,TÁVORA VÍCTOR,2,1,1.00,TÁVORA VICTOR,0,fuzzy:1.00 dates:2011-2011~2011-2018
Relator Nome Profissional,A VAZ PEREIRA,1,1,1.00,A. VAZ PEREIRA,0,fuzzy:1.00 dates:1960-1960~1960-1960
Relator Nome Profissional,ABILIO BRANDÃO,1,1,1.00,ABÍLIO BRANDÃO,0,fuzzy:1.00 dates:1998-1998~1998-1998
Relator Nome Profissional,ABILIO DE ANDRADE,1,1,1.00,ABÍLIO DE ANDRADE,0,fuzzy:1.00 dates:1937-1937~1937-1937
Relator Nome Profissional,ABRANTES GERLADES,1,1,0.88,ABRANTES GERALDES,0,fuzzy:0.88 dates:2020-2020~2012-2022 SURNAME? confirmed:ai-review
Relator Nome Profissional,ACACIO RIBEIRO,1,1,1.00,ACÁCIO RIBEIRO,0,fuzzy:1.00 dates:1980-1980~1980-1980
Relator Nome Profissional,ADRIANO FERNANDES,1,1,1.00,ADRIANO FERNANDES,0,fuzzy:1.00 dates:1939-1939~1939-1939
Relator Nome Profissional,AFONSO DE MELLO,1,1,0.93,AFONSO DE MELO,0,fuzzy:0.93 dates:1994-1994~1991-2004 SURNAME? confirmed:ai-review
Relator Nome Profissional,ALBUQUERQUE BARATA,1,1,1.00,ALBUQUERQUE BARATA,0,fuzzy:1.00 dates:1932-1932~1932-1932
Relator Nome Profissional,ALEXANDRE DE ARAGÃO,1,1,1.00,ALEXANDRE DE ARAGÃO,0,fuzzy:1.00 dates:1935-1935~1935-1935
Relator Nome Profissional,ALFEU CRUZ,1,1,1.00,ALFEU CRUZ,0,fuzzy:1.00 dates:1935-1935~1935-1935
Relator Nome Profissional,ALFREDO CARDOSO,1,1,1.00,ALFREDO CARDOSO,0,fuzzy:1.00 dates:1992-1992~1992-1992
Relator Nome Profissional,ALFREDO RODRIGUES,1,1,1.00,ALFREDO RODRIGUES,0,fuzzy:1.00 dates:1932-1932~1932-1932
Relator Nome Profissional,ALMEIDA DA SILVA,1,1,1.00,ALMEIDA E SILVA,0,fuzzy:1.00 dates:1995-1995~1994-1998
Relator Nome Profissional,ALMEIDA DEVESA,1,1,0.93,ALMEIDA DEVEZA,0,fuzzy:0.93 dates:1999-1999~1993-2000 SURNAME? confirmed:ai-review
Relator Nome Profissional,ALMEIDA SILVA,1,1,1.00,ALMEIDA E SILVA,0,fuzzy:1.00 dates:1994-1994~1994-1998
Relator Nome Profissional,ALVARO PONCES,1,1,1.00,ÁLVARO PONCES,0,fuzzy:1.00 dates:1950-1950~1950-1950
Relator Nome Profissional,ALVERES DE MOURA,1,1,0.94,ALVARES DE MOURA,0,fuzzy:0.94 dates:1977-1977~1976-1978
Relator Nome Profissional,ALVES CARMO,1,1,1.00,ALVES CARMO,0,fuzzy:1.00 dates:1994-1994~1994-1994
Relator Nome Profissional,ALVES PEIXITO,1,1,0.93,ALVES PEIXOTO,0,fuzzy:0.93 dates:1984-1984~1978-1989
Relator Nome Profissional,ALVES PEIXOTO.,1,1,1.00,ALVES PEIXOTO,0,fuzzy:1.00 dates:1980-1980~1978-1989
Relator Nome Profissional,AMADO LOPES,1,1,1.00,AMADO LOPES,0,fuzzy:1.00 dates:1992-1992~1992-1992
Relator Nome Profissional,AMAGO GOMES,1,1,0.91,AMADO GOMES,0,fuzzy:0.91 dates:1994-1994~1989-1995
Relator Nome Profissional,AMORIM GIRÃO,1,1,1.00,AMORIM GIRÃO,0,fuzzy:1.00 dates:1962-1962~1962-1962
Relator Nome Profissional,ANA BARATAB BRITO,1,1,0.95,ANA BARATA BRITO,0,fuzzy:0.95 dates:2024-2024~2021-2024
Relator Nome Profissional,ANA MARIA BARATA BRITO,1,1,1.00,ANA MARIA BARATA DE BRITO,0,fuzzy:1.00 dates:2022-2022~2021-2025
Relator Nome Profissional,ANA MARIA BARATA DE BRITO,1,1,1.00,ANA MARIA BARATA DE BRITO,0,fuzzy:1.00 dates:2024-2024~2021-2025
Relator Nome Profissional,ANA PAULA LEAL CARVALHO,1,1,1.00,ANA PAULA LEAL CARVALHO,0,fuzzy:1.00 dates:2024-2024~2024-2024
Relator Nome Profissional,ANA RESENTE,1,1,0.93,ANA RESENDE,0,fuzzy:0.93 dates:2023-2023~2022-2024
Relator Nome Profissional,ANTONIO FERNANDES,1,1,1.00,ANTÓNIO FERNANDES,0,fuzzy:1.00 dates:1976-1976~1975-1976
Relator Nome Profissional,ANTONIO JOAQUIM PIÇARRA,1,1,1.00,ANTÓNIO JOAQUIM PIÇARRA,0,fuzzy:1.00 dates:2012-2012~2012-2019
Relator Nome Profissional,ANTONIO LEONES DANTAS,1,1,1.00,ANTÓNIO LEONES DANTAS,0,fuzzy:1.00 dates:2017-2017~2012-2020
Relator Nome Profissional,ANTONIO MARÇAL,1,1,1.00,ANTÓNIO MARÇAL,0,fuzzy:1.00 dates:1988-1988~1988-1988
Relator Nome Profissional,ANTONIO TEIXEIRA CARMO,1,1,1.00,ANTÓNIO TEIXEIRA CARMO,0,fuzzy:1.00 dates:1992-1992~1992-2024
Relator Nome Profissional,ANTÓNIO AGUSTO MANSO,1,1,0.95,ANTÓNIO AUGUSTO MANSO,1,fuzzy:0.95 dates:2025-2025~2021-2026 AMBIGUOUS ~ANTÓNIO MANSO(0.91)
Relator Nome Profissional,ANTÓNIO DOIMNGOS PIRES ROBALO,1,1,1.00,ANTÓNIO DOIMNGOS PIRES ROBALO,0,fuzzy:1.00 dates:2025-2025~2025-2026
Relator Nome Profissional,ANTÓNIO GANA,1,1,0.92,ANTÓNIO GAMA,0,fuzzy:0.92 dates:2021-2021~2020-2024 SURNAME? confirmed:ai-review
Relator Nome Profissional,ANTÓNIO JOAQUIM PIÇARA,1,1,0.96,ANTÓNIO JOAQUIM PIÇARRA,0,fuzzy:0.96 dates:2012-2012~2012-2019
Relator Nome Profissional,ANTÓNIO LEONES DANTES,1,1,0.95,ANTÓNIO LEONES DANTAS,0,fuzzy:0.95 dates:2019-2019~2012-2020 SURNAME? confirmed:ai-review
Relator Nome Profissional,ANTÓNIO LONES DANTAS,1,1,0.95,ANTÓNIO LEONES DANTAS,0,fuzzy:0.95 dates:2018-2018~2012-2020
Relator Nome Profissional,ANTÓNIO MESQUITA,1,1,1.00,ANTÓNIO MESQUITA,0,fuzzy:1.00 dates:2000-2000~2000-2003
Relator Nome Profissional,ARAGÃO SETA,1,1,0.91,ARAGÃO SEIA,0,fuzzy:0.91 dates:1998-1998~1992-2000 SURNAME? confirmed:ai-review
Relator Nome Profissional,ARAUJO BASTOS,1,1,1.00,ARAÚJO BASTOS,0,fuzzy:1.00 dates:1991-1991~1991-1995
Relator Nome Profissional,ARMINDO LUIS,1,1,1.00,ARMINDO LUÍS,0,fuzzy:1.00 dates:2009-2009~2002-2009
Relator Nome Profissional,ARMÉNIO SOTTO MAYOR,1,1,0.95,ARMÉNIO SOTTOMAYOR,0,fuzzy:0.95 dates:2009-2009~2005-2017 SURNAME? confirmed:ai-review
Relator Nome Profissional,ARNALDO VIDIGAL,1,1,1.00,ARNALDO VIDIGAL,0,fuzzy:1.00 dates:1936-1936~1936-1936
Relator Nome Profissional,AZAMBUJA  FONSECA,1,1,1.00,AZAMBUJA FONSECA,0,fuzzy:1.00 dates:2002-2002~1999-2003
Relator Nome Profissional,Alexandre Reis,1,1,1.00,ALEXANDRE REIS,0,fuzzy:1.00 dates:2020-2020~2016-2021
Relator Nome Profissional,BARBOSA DE OLIVEIRA,1,1,1.00,BARBOSA DE OLIVEIRA,0,fuzzy:1.00 dates:1989-1989~1989-1989
Relator Nome Profissional,BERNANRDO DOMINGOS,1,1,0.94,BERNARDO DOMINGOS,0,fuzzy:0.94 dates:2019-2019~2018-2021
Relator Nome Profissional,BERNARDES DE MIRANDA,1,1,1.00,BERNARDES DE MIRANDA,0,fuzzy:1.00 dates:1967-1967~1967-1967
Relator Nome Profissional,BERNARDO DOMOINGOS,1,1,0.94,BERNARDO DOMINGOS,0,fuzzy:0.94 dates:2019-2019~2018-2021
Relator Nome Profissional,BETENCOURT DE FARIA,1,1,0.95,BETTENCOURT DE FARIA,0,fuzzy:0.95 dates:2010-2010~2002-2016
Relator Nome Profissional,BETTENCOURT DE  FARIA,1,1,1.00,BETTENCOURT DE FARIA,0,fuzzy:1.00 dates:2004-2004~2002-2016
Relator Nome Profissional,BETTENCOURT FARIA,1,1,1.00,BETTENCOURT DE FARIA,0,fuzzy:1.00 dates:2016-2016~2002-2016
Relator Nome Profissional,BETTTENCOURT DE FARIA,1,1,0.96,BETTENCOURT DE FARIA,0,fuzzy:0.96 dates:2007-2007~2002-2016
Relator Nome Profissional,BOAVIDA BARROS,1,1,1.00,BOAVIDA BARROS,0,fuzzy:1.00 dates:2000-2000~2000-2000
Relator Nome Profissional,BOGABIM GUEDES,1,1,0.93,BOGARIM GUEDES,0,fuzzy:0.93 dates:1969-1969~1967-1976
Relator Nome Profissional,BRITO CAMÂRA,1,1,1.00,BRITO CÂMARA,0,fuzzy:1.00 dates:1999-1999~1992-2000
Relator Nome Profissional,CALISTO PIRES,1,1,0.93,CALIXTO PIRES,0,fuzzy:0.93 dates:1993-1993~1989-1994
Relator Nome Profissional,CALOS CAMPOS LOBO,1,1,0.94,CARLOS CAMPOS LOBO,0,fuzzy:0.94 dates:2026-2026~2024-2026
Relator Nome Profissional,CARDOSO FERREIRA,1,1,0.88,CARDONA FERREIRA,0,fuzzy:0.88 dates:1992-1992~1991-1997
Relator Nome Profissional,CARDOSO VENTURA,1,1,1.00,CARDOSO VENTURA,0,fuzzy:1.00 dates:1992-1992~1992-1992
Relator Nome Profissional,CARLOS CALOAS,1,1,0.92,CARLOS CALDAS,0,fuzzy:0.92 dates:1993-1993~1989-1995 SURNAME? confirmed:ai-review
Relator Nome Profissional,CARLOS DE MIRANDA,1,1,1.00,CARLOS DE MIRANDA,0,fuzzy:1.00 dates:1960-1960~1960-1960
Relator Nome Profissional,CARVALHO JUNIOR,1,1,1.00,CARVALHO JUNIOR,0,fuzzy:1.00 dates:1969-1969~1969-1969
Relator Nome Profissional,CARVALHO PEREIRA,1,1,1.00,CARVALHO PEREIRA,0,fuzzy:1.00 dates:1995-1995~1995-1995
Relator Nome Profissional,CASTELO BRANCO,1,1,1.00,CASTELO BRANCO,0,fuzzy:1.00 dates:1994-1994~1994-1994
Relator Nome Profissional,CAVALHO PINHEIRO,1,1,0.94,CARVALHO PINHEIRO,0,fuzzy:0.94 dates:1995-1995~1990-1997
Relator Nome Profissional,CELSO MANTA,1,1,0.92,CELSO MANATA,0,fuzzy:0.92 dates:2024-2024~2024-2026 SURNAME? confirmed:ai-review
Relator Nome Profissional,CHICHORRO RODIGUES,1,1,0.95,CHICHORRO RODRIGUES,0,fuzzy:0.95 dates:1994-1994~1989-1994
Relator Nome Profissional,CICHORRO RODRIGUES,1,1,0.95,CHICHORRO RODRIGUES,0,fuzzy:0.95 dates:1993-1993~1989-1994
Relator Nome Profissional,CORREIRA DE PAIVA,1,1,0.94,CORREIA DE PAIVA,0,fuzzy:0.94 dates:1987-1987~1985-1987
Relator Nome Profissional,CORTE-REAL,1,1,1.00,CORTE REAL,0,fuzzy:1.00 dates:1983-1983~1978-2021
Relator Nome Profissional,COSTA SANTOS,1,1,1.00,COSTA SANTOS,0,fuzzy:1.00 dates:1937-1937~1937-1937
Relator Nome Profissional,COSTAMORTÁGUA,1,1,0.93,COSTA MORTÁGUA,0,fuzzy:0.93 dates:2007-2007~2001-2007 SURNAME? confirmed:ai-review
Relator Nome Profissional,CRISTIMA SOARES,1,1,0.94,CRISTINA SOARES,0,fuzzy:0.94 dates:2026-2026~2026-2026
Relator Nome Profissional,CUNHA BARBOSA,1,1,1.00,CUNHA BARBOSA,0,fuzzy:1.00 dates:2010-2010~2010-2010
Relator Nome Profissional,CUSTÓDIO NEVES,1,1,1.00,CUSTÓDIO NEVES,0,fuzzy:1.00 dates:2004-2004~2004-2004
Relator Nome Profissional,DANIEL DERREIRA,1,1,0.94,DANIEL FERREIRA,0,fuzzy:0.94 dates:1981-1981~1973-1981
Relator Nome Profissional,DIAS FREIRE,1,1,1.00,DIAS FREIRE,0,fuzzy:1.00 dates:1969-1969~1967-1969
Relator Nome Profissional,DIOGO  FERNANDES,1,1,1.00,DIOGO FERNANDES,0,fuzzy:1.00 dates:2001-2001~2001-2002
Relator Nome Profissional,DIONIZIO PINHO,1,1,0.94,DIONÍSIO PINHO,0,fuzzy:0.94 dates:1991-1991~1921-1993
Relator Nome Profissional,DUARTES SOARES,1,1,0.93,DUARTE SOARES,0,fuzzy:0.93 dates:2001-2001~1997-2008
Relator Nome Profissional,EDUARDO SANTOS,1,1,1.00,EDUARDO SANTOS,0,fuzzy:1.00 dates:1937-1937~1937-1995
Relator Nome Profissional,EMANUEL DIAS,1,1,1.00,EMANUEL DIAS,0,fuzzy:1.00 dates:1995-1995~1995-1995
Relator Nome Profissional,ERNESTO NACIMENTO,1,1,0.95,ERNESTO NASCIMENTO,0,fuzzy:0.95 dates:2026-2026~2025-2026
Relator Nome Profissional,ESTELINA DE MENDONÇA,1,1,0.95,ESTELITA DE MENDONÇA,0,fuzzy:0.95 dates:1986-1986~1986-1992
Relator Nome Profissional,ESTELITA MENDONÇA,1,1,1.00,ESTELITA DE MENDONÇA,0,fuzzy:1.00 dates:1990-1990~1986-1992
Relator Nome Profissional,EUCÁRIA VIEIRA,1,1,1.00,EUCÁRIA VIEIRA,0,fuzzy:1.00 dates:2024-2024~2024-2024
Relator Nome Profissional,FERNANADO FABIÃO,1,1,0.94,FERNANDO FABIÃO,0,fuzzy:0.94 dates:1992-1992~1983-1998
Relator Nome Profissional,FERNANDES MAGALHÁES,1,1,1.00,FERNANDES MAGALHÃES,0,fuzzy:1.00 dates:2000-2000~1992-2022
Relator Nome Profissional,FERNANDES VIEIRA,1,1,1.00,FERNANDES VIEIRA,0,fuzzy:1.00 dates:1987-1987~1987-1987
Relator Nome Profissional,FERNANDO BAPISTA,1,1,0.94,FERNANDO BAPTISTA,0,fuzzy:0.94 dates:2023-2023~2021-2026
Relator Nome Profissional,FERNANDO BPTISTA,1,1,0.94,FERNANDO BAPTISTA,0,fuzzy:0.94 dates:2021-2021~2021-2026
Relator Nome Profissional,FERNANDO COSTA,1,1,0.89,FERNANDES COSTA,0,fuzzy:0.89 dates:1994-1994~1965-1994
Relator Nome Profissional,FERNANDO FUGAS,1,1,0.89,FERNANDES FUGAS,0,fuzzy:0.89 dates:1989-1989~1985-1989
Relator Nome Profissional,FERNANDO METELLO,1,1,1.00,FERNANDO METELLO,0,fuzzy:1.00 dates:1994-1994~1994-1994
Relator Nome Profissional,FERNNADES DA SILVA,1,1,0.89,FERNANDES DA SILVA,0,fuzzy:0.89 dates:2012-2012~2011-2015
Relator Nome Profissional,FERREEIRA LOPES,1,1,0.94,FERREIRA LOPES,0,fuzzy:0.94 dates:2021-2021~2020-2026
Relator Nome Profissional,FERREIRA,1,1,1.00,FERREIRA,0,fuzzy:1.00 dates:1993-1993~1993-1993
Relator Nome Profissional,FERREIRA BAPTISTA,1,1,1.00,FERREIRA BAPTISTA,0,fuzzy:1.00 dates:1986-1986~1986-1986
Relator Nome Profissional,FERREIRA DA SILVA.,1,1,1.00,FERREIRA DA SILVA,0,fuzzy:1.00 dates:1992-1992~1983-1997
Relator Nome Profissional,FERREIRA GIRAO,1,1,1.00,FERREIRA GIRÃO,0,fuzzy:1.00 dates:2006-2006~2000-2006
Relator Nome Profissional,FERREIRA JUNIOR,1,1,1.00,FERREIRA JUNIOR,0,fuzzy:1.00 dates:1983-1983~1983-1983
Relator Nome Profissional,FERREIRA LEITÃO,1,1,1.00,FERREIRA LEITÃO,0,fuzzy:1.00 dates:1985-1985~1985-1985
Relator Nome Profissional,FERREIRA MACEDO,1,1,1.00,FERREIRA MACEDO,0,fuzzy:1.00 dates:1989-1989~1989-1989
Relator Nome Profissional,FERREIRA VIDIDAL,1,1,0.94,FERREIRA VIDIGAL,0,fuzzy:0.94 dates:1989-1989~1985-1995
Relator Nome Profissional,FERREITA LOPES,1,1,0.94,FERREIRA LOPES,0,fuzzy:0.94 dates:2026-2026~2020-2026
Relator Nome Profissional,FERREÍRA LOPES,1,1,1.00,FERREIRA LOPES,0,fuzzy:1.00 dates:2023-2023~2020-2026
Relator Nome Profissional,FERRREIRA GIRÃO,1,1,0.94,FERREIRA GIRÃO,0,fuzzy:0.94 dates:2003-2003~2000-2006
Relator Nome Profissional,FFERNANDES DA SILVA,1,1,0.95,FERNANDES DA SILVA,0,fuzzy:0.95 dates:2014-2014~2011-2015
Relator Nome Profissional,FIFALGO DE MATOS,1,1,0.94,FIDALGO DE MATOS,0,fuzzy:0.94 dates:1989-1989~1987-1991
Relator Nome Profissional,FIGUEIREDO DA SILVA,1,1,1.00,FIGUEIREDO DA SILVA,0,fuzzy:1.00 dates:1991-1991~1991-1991
Relator Nome Profissional,FIGUEIREDO MARÇAL,1,1,1.00,FIGUEIREDO MARÇAL,0,fuzzy:1.00 dates:1989-1989~1989-1989
Relator Nome Profissional,FIGUEIREDODE SOUSA,1,1,0.95,FIGUEIREDO DE SOUSA,0,fuzzy:0.95 dates:1992-1992~1987-1998
Relator Nome Profissional,FIGUIREDO DE SOUSA,1,1,0.95,FIGUEIREDO DE SOUSA,0,fuzzy:0.95 dates:1992-1992~1987-1998
Relator Nome Profissional,FISHER SÁ NOGUEIRA,1,1,1.00,FISHER SÁ NOGUEIRA,0,fuzzy:1.00 dates:2001-2001~2001-2001
Relator Nome Profissional,FRAGOSO DE ALMEIDA,1,1,1.00,FRAGOSO DE ALMEIDA,0,fuzzy:1.00 dates:1964-1964~1964-1964
Relator Nome Profissional,FRANCISCO CARVALHO,1,1,1.00,FRANCISCO CARVALHO,0,fuzzy:1.00 dates:1983-1983~1983-1983
Relator Nome Profissional,FRANCISCO SOARES,1,1,1.00,FRANCISCO SOARES,0,fuzzy:1.00 dates:1966-1966~1966-1966
Relator Nome Profissional,FRANCO DE SA,1,1,1.00,FRANCO DE SÁ,0,fuzzy:1.00 dates:2002-2002~2000-2003
Relator Nome Profissional,FREDERICO CARVALHÃO.,1,1,1.00,FREDERICO CARVALHÃO,0,fuzzy:1.00 dates:1989-1989~1989-1990
Relator Nome Profissional,FRNANDO BENTO,1,1,0.94,FERNANDO BENTO,0,fuzzy:0.94 dates:2013-2013~2011-2017
Relator Nome Profissional,FURTADOS DOS SANTOS,1,1,0.95,FURTADO DOS SANTOS,0,fuzzy:0.95 dates:1980-1980~1979-1982
Relator Nome Profissional,GAMA VEIRA,1,1,0.92,GAMA VIEIRA,0,fuzzy:0.92 dates:1989-1989~1986-1989 SURNAME? confirmed:ai-review
Relator Nome Profissional,GARCIA CALEGO,1,1,0.92,GARCIA CALEJO,0,fuzzy:0.92 dates:2008-2008~2008-2017 SURNAME? confirmed:ai-review
Relator Nome Profissional,GARCIA GUIMARÃES,1,1,1.00,GARCIA GUIMARÃES,0,fuzzy:1.00 dates:1998-1998~1998-1998
Relator Nome Profissional,GELASTO ROCHA,1,1,0.93,GELASIO ROCHA,0,fuzzy:0.93 dates:1993-1993~1992-1994
Relator Nome Profissional,GELÁSIO ROCHA,1,1,1.00,GELASIO ROCHA,0,fuzzy:1.00 dates:1994-1994~1992-1994
Relator Nome Profissional,GMA PRAZERES,1,1,0.92,GAMA PRAZERES,0,fuzzy:0.92 dates:1989-1989~1986-1990
Relator Nome Profissional,HEBRIQUE ARAÚJO,1,1,0.94,HENRIQUE ARAÚJO,0,fuzzy:0.94 dates:2021-2021~2017-2022
Relator Nome Profissional,HEITOR MARTINS,1,1,1.00,HEITOR MARTINS,0,fuzzy:1.00 dates:1946-1946~1946-1946
Relator Nome Profissional,HEMRIQUE ANTUNES,1,1,0.94,HENRIQUE ANTUNES,0,fuzzy:0.94 dates:2025-2025~2024-2026
Relator Nome Profissional,HENRIQUE ARÁUJO,1,1,1.00,HENRIQUE ARAÚJO,0,fuzzy:1.00 dates:2019-2019~2017-2022
Relator Nome Profissional,HENRIQUE DE SOTTO,1,1,1.00,HENRIQUE DE SOTTO,0,fuzzy:1.00 dates:1994-1994~1994-1994
Relator Nome Profissional,HENRIQUES ANTUNES,1,1,0.94,HENRIQUE ANTUNES,0,fuzzy:0.94 dates:2025-2025~2024-2026
Relator Nome Profissional,HENRIQUES DE MATOS,1,1,1.00,HENRIQUES DE MATOS,0,fuzzy:1.00 dates:1997-1997~1997-1997
Relator Nome Profissional,HORÁCIO CORREIA PINTO,1,1,1.00,HORÁCIO CORREIA PINTO,0,fuzzy:1.00 dates:2024-2024~2024-2024
Relator Nome Profissional,ILÍDIO CASARRÃO MARTINS,1,1,0.92,ILÍDIO SACARRÃO MARTINS,0,fuzzy:0.92 dates:2021-2021~2018-2021
Relator Nome Profissional,ILÍDIO SACRRÃO MARTINS,1,1,0.96,ILÍDIO SACARRÃO MARTINS,0,fuzzy:0.96 dates:2019-2019~2018-2021
Relator Nome Profissional,ILÍDIO SAVCARRÃO MARTINS,1,1,0.96,ILÍDIO SACARRÃO MARTINS,0,fuzzy:0.96 dates:2021-2021~2018-2021
Relator Nome Profissional,J CIPRIANO,1,1,1.00,J. CIPRIANO,0,fuzzy:1.00 dates:1935-1935~1935-1935
Relator Nome Profissional,JAIME DOS SANTOS,1,1,1.00,JAIME DOS SANTOS,0,fuzzy:1.00 dates:1990-1990~1990-1990
Relator Nome Profissional,JOAQUIM DA CARVALHO,1,1,1.00,JOAQUIM DE CARVALHO,0,fuzzy:1.00 dates:1990-1990~1968-1993
Relator Nome Profissional,JORGE MIRANDA JACOB,1,1,1.00,JORGE MIRANDA JACOB,0,fuzzy:1.00 dates:2025-2025~2025-2025
Relator Nome Profissional,JOSE CARRETO,1,1,1.00,JOSÉ CARRETO,0,fuzzy:1.00 dates:2025-2025~2024-2026
Relator Nome Profissional,JOSE CARVALHO,1,1,1.00,JOSÉ CARVALHO,0,fuzzy:1.00 dates:1989-1989~1989-2000
